pID,condition,interaction,trial,attempt,selectedVideos,videos,correctVideos,difference1
64,2,overlays,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
64,2,overlays,1,1,scatterplot-2;,"['scatterplot-42', 'scatterplot-25', 'scatterplot-85', 'scatterplot-58', 'scatterplot-23', 'scatterplot-2', 'scatterplot-64', 'scatterplot-90', 'scatterplot-33']",scatterplot-2,0
64,2,overlays,2,1,scatterplot-60;,"['scatterplot-79', 'scatterplot-85', 'scatterplot-87', 'scatterplot-60', 'scatterplot-69', 'scatterplot-61', 'scatterplot-20', 'scatterplot-64', 'scatterplot-76']",scatterplot-76,8.280000000000001
64,2,overlays,2,2,scatterplot-76;,"['scatterplot-79', 'scatterplot-85', 'scatterplot-87', 'scatterplot-60', 'scatterplot-69', 'scatterplot-61', 'scatterplot-20', 'scatterplot-64', 'scatterplot-76']",scatterplot-76,0
64,2,shadowMarkers,0,1,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0.05371
64,2,shadowMarkers,0,2,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,2.102710000000002
64,2,shadowMarkers,0,3,scatterplot-7;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,3.502839999999992
64,2,shadowMarkers,0,4,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,3.715360000000004
64,2,shadowMarkers,0,5,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
64,2,shadowMarkers,1,1,scatterplot-19;,"['scatterplot-65', 'scatterplot-33', 'scatterplot-75', 'scatterplot-3', 'scatterplot-27', 'scatterplot-56', 'scatterplot-38', 'scatterplot-17', 'scatterplot-19']",scatterplot-3,19.427930000000003
64,2,shadowMarkers,1,2,scatterplot-3;,"['scatterplot-65', 'scatterplot-33', 'scatterplot-75', 'scatterplot-3', 'scatterplot-27', 'scatterplot-56', 'scatterplot-38', 'scatterplot-17', 'scatterplot-19']",scatterplot-3,0
64,2,shadowMarkers,2,1,scatterplot-29;,"['scatterplot-79', 'scatterplot-29', 'scatterplot-77', 'scatterplot-83', 'scatterplot-30', 'scatterplot-85', 'scatterplot-23', 'scatterplot-76', 'scatterplot-27']",scatterplot-76,8.544360000000012
64,2,shadowMarkers,2,2,scatterplot-76;,"['scatterplot-79', 'scatterplot-29', 'scatterplot-77', 'scatterplot-83', 'scatterplot-30', 'scatterplot-85', 'scatterplot-23', 'scatterplot-76', 'scatterplot-27']",scatterplot-76,0
64,2,smallMultiples,0,1,scatterplot-7;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.502839999999992
64,2,smallMultiples,0,2,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
64,2,smallMultiples,0,3,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
64,2,smallMultiples,1,1,scatterplot-47;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,10.95198000000002
64,2,smallMultiples,1,10,scatterplot-38;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,13.61348000000001
64,2,smallMultiples,1,11,scatterplot-81;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,19.772050000000007
64,2,smallMultiples,1,12,scatterplot-60;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,6.78549
64,2,smallMultiples,1,13,scatterplot-47;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,10.95198000000002
64,2,smallMultiples,1,14,scatterplot-25;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,14.988020000000006
64,2,smallMultiples,1,15,scatterplot-7;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,0
64,2,smallMultiples,1,2,scatterplot-60;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,6.78549
64,2,smallMultiples,1,3,scatterplot-25;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,14.988020000000006
64,2,smallMultiples,1,4,scatterplot-81;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,19.772050000000007
64,2,smallMultiples,1,5,scatterplot-38;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,13.61348000000001
64,2,smallMultiples,1,6,scatterplot-95;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,6.735820000000018
64,2,smallMultiples,1,7,scatterplot-82;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,12.175080000000008
64,2,smallMultiples,1,8,scatterplot-17;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,7.403549999999996
64,2,smallMultiples,1,9,scatterplot-60;,"['scatterplot-95', 'scatterplot-81', 'scatterplot-38', 'scatterplot-25', 'scatterplot-7', 'scatterplot-17', 'scatterplot-47', 'scatterplot-82', 'scatterplot-60']",scatterplot-7,6.78549
64,2,smallMultiples,2,1,scatterplot-91;,"['scatterplot-82', 'scatterplot-1', 'scatterplot-4', 'scatterplot-12', 'scatterplot-61', 'scatterplot-28', 'scatterplot-91', 'scatterplot-75', 'scatterplot-58']",scatterplot-91,0
70,3,overlays,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
70,3,overlays,1,1,scatterplot-73;,"['scatterplot-69', 'scatterplot-27', 'scatterplot-6', 'scatterplot-83', 'scatterplot-73', 'scatterplot-21', 'scatterplot-28', 'scatterplot-92', 'scatterplot-33']",scatterplot-73,0
70,3,overlays,2,1,scatterplot-64;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,11.886470000000003
70,3,overlays,2,2,scatterplot-40;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,19.515870000000007
70,3,overlays,2,3,scatterplot-30;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,13.52388000000002
70,3,overlays,2,4,scatterplot-17;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,10.352779999999996
70,3,overlays,2,5,scatterplot-92;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,11.973060000000004
70,3,overlays,2,6,scatterplot-77;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,13.820810000000023
70,3,overlays,2,7,scatterplot-89;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,11.129710000000017
70,3,overlays,2,8,scatterplot-40;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,19.515870000000007
70,3,overlays,2,9,scatterplot-67;,"['scatterplot-64', 'scatterplot-30', 'scatterplot-17', 'scatterplot-89', 'scatterplot-77', 'scatterplot-40', 'scatterplot-67', 'scatterplot-92', 'scatterplot-26']",scatterplot-67,0
70,3,shadowMarkers,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
70,3,shadowMarkers,1,1,scatterplot-54;,"['scatterplot-24', 'scatterplot-4', 'scatterplot-10', 'scatterplot-58', 'scatterplot-38', 'scatterplot-31', 'scatterplot-87', 'scatterplot-54', 'scatterplot-57']",scatterplot-31,5.541089999999997
70,3,shadowMarkers,1,2,scatterplot-31;,"['scatterplot-24', 'scatterplot-4', 'scatterplot-10', 'scatterplot-58', 'scatterplot-38', 'scatterplot-31', 'scatterplot-87', 'scatterplot-54', 'scatterplot-57']",scatterplot-31,0
70,3,shadowMarkers,2,1,scatterplot-8;,"['scatterplot-69', 'scatterplot-41', 'scatterplot-48', 'scatterplot-90', 'scatterplot-38', 'scatterplot-24', 'scatterplot-25', 'scatterplot-65', 'scatterplot-8']",scatterplot-8,0
70,3,smallMultiples,0,1,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
70,3,smallMultiples,0,2,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
70,3,smallMultiples,0,3,scatterplot-4;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,34.084599999999995
70,3,smallMultiples,0,4,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
70,3,smallMultiples,1,1,scatterplot-60;,"['scatterplot-58', 'scatterplot-64', 'scatterplot-85', 'scatterplot-84', 'scatterplot-21', 'scatterplot-68', 'scatterplot-83', 'scatterplot-29', 'scatterplot-60']",scatterplot-84,8.972260000000006
70,3,smallMultiples,1,2,scatterplot-68;,"['scatterplot-58', 'scatterplot-64', 'scatterplot-85', 'scatterplot-84', 'scatterplot-21', 'scatterplot-68', 'scatterplot-83', 'scatterplot-29', 'scatterplot-60']",scatterplot-84,23.367279999999994
70,3,smallMultiples,1,3,scatterplot-29;,"['scatterplot-58', 'scatterplot-64', 'scatterplot-85', 'scatterplot-84', 'scatterplot-21', 'scatterplot-68', 'scatterplot-83', 'scatterplot-29', 'scatterplot-60']",scatterplot-84,9.236620000000016
70,3,smallMultiples,1,4,scatterplot-83;,"['scatterplot-58', 'scatterplot-64', 'scatterplot-85', 'scatterplot-84', 'scatterplot-21', 'scatterplot-68', 'scatterplot-83', 'scatterplot-29', 'scatterplot-60']",scatterplot-84,13.81438
70,3,smallMultiples,1,5,scatterplot-84;,"['scatterplot-58', 'scatterplot-64', 'scatterplot-85', 'scatterplot-84', 'scatterplot-21', 'scatterplot-68', 'scatterplot-83', 'scatterplot-29', 'scatterplot-60']",scatterplot-84,0
70,3,smallMultiples,2,1,scatterplot-61;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,30.493529999999993
70,3,smallMultiples,2,2,scatterplot-35;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,33.11023
70,3,smallMultiples,2,3,scatterplot-42;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,5.127759999999995
70,3,smallMultiples,2,4,scatterplot-81;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,22.930419999999998
70,3,smallMultiples,2,5,scatterplot-69;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,12.036650000000009
70,3,smallMultiples,2,6,scatterplot-38;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,16.77185
70,3,smallMultiples,2,7,scatterplot-85;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,18.211240000000004
70,3,smallMultiples,2,8,scatterplot-97;,"['scatterplot-69', 'scatterplot-81', 'scatterplot-42', 'scatterplot-61', 'scatterplot-38', 'scatterplot-35', 'scatterplot-39', 'scatterplot-97', 'scatterplot-85']",scatterplot-97,0
71,5,overlays,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
71,5,overlays,1,1,scatterplot-98;,"['scatterplot-90', 'scatterplot-27', 'scatterplot-33', 'scatterplot-23', 'scatterplot-44', 'scatterplot-98', 'scatterplot-95', 'scatterplot-64', 'scatterplot-38']",scatterplot-98,0
71,5,overlays,2,1,scatterplot-99;,"['scatterplot-77', 'scatterplot-61', 'scatterplot-33', 'scatterplot-4', 'scatterplot-56', 'scatterplot-27', 'scatterplot-69', 'scatterplot-12', 'scatterplot-99']",scatterplot-99,0
71,5,shadowMarkers,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
71,5,shadowMarkers,1,1,scatterplot-53;,"['scatterplot-27', 'scatterplot-69', 'scatterplot-28', 'scatterplot-85', 'scatterplot-53', 'scatterplot-77', 'scatterplot-95', 'scatterplot-24', 'scatterplot-38']",scatterplot-53,0
71,5,shadowMarkers,2,1,scatterplot-88;,"['scatterplot-56', 'scatterplot-20', 'scatterplot-88', 'scatterplot-1', 'scatterplot-10', 'scatterplot-85', 'scatterplot-67', 'scatterplot-77', 'scatterplot-69']",scatterplot-67,9.234020000000015
71,5,shadowMarkers,2,2,scatterplot-67;,"['scatterplot-56', 'scatterplot-20', 'scatterplot-88', 'scatterplot-1', 'scatterplot-10', 'scatterplot-85', 'scatterplot-67', 'scatterplot-77', 'scatterplot-69']",scatterplot-67,0
71,5,smallMultiples,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
71,5,smallMultiples,1,1,scatterplot-92;,"['scatterplot-81', 'scatterplot-41', 'scatterplot-32', 'scatterplot-67', 'scatterplot-12', 'scatterplot-92', 'scatterplot-4', 'scatterplot-39', 'scatterplot-64']",scatterplot-67,11.973060000000004
71,5,smallMultiples,1,2,scatterplot-32;,"['scatterplot-81', 'scatterplot-41', 'scatterplot-32', 'scatterplot-67', 'scatterplot-12', 'scatterplot-92', 'scatterplot-4', 'scatterplot-39', 'scatterplot-64']",scatterplot-67,5.905200000000008
71,5,smallMultiples,1,3,scatterplot-64;,"['scatterplot-81', 'scatterplot-41', 'scatterplot-32', 'scatterplot-67', 'scatterplot-12', 'scatterplot-92', 'scatterplot-4', 'scatterplot-39', 'scatterplot-64']",scatterplot-67,11.886470000000003
71,5,smallMultiples,1,4,scatterplot-39;,"['scatterplot-81', 'scatterplot-41', 'scatterplot-32', 'scatterplot-67', 'scatterplot-12', 'scatterplot-92', 'scatterplot-4', 'scatterplot-39', 'scatterplot-64']",scatterplot-67,12.782420000000002
71,5,smallMultiples,1,5,scatterplot-4;,"['scatterplot-81', 'scatterplot-41', 'scatterplot-32', 'scatterplot-67', 'scatterplot-12', 'scatterplot-92', 'scatterplot-4', 'scatterplot-39', 'scatterplot-64']",scatterplot-67,33.53099
71,5,smallMultiples,1,6,scatterplot-67;,"['scatterplot-81', 'scatterplot-41', 'scatterplot-32', 'scatterplot-67', 'scatterplot-12', 'scatterplot-92', 'scatterplot-4', 'scatterplot-39', 'scatterplot-64']",scatterplot-67,0
71,5,smallMultiples,2,1,scatterplot-95;,"['scatterplot-75', 'scatterplot-58', 'scatterplot-87', 'scatterplot-38', 'scatterplot-94', 'scatterplot-95', 'scatterplot-12', 'scatterplot-70', 'scatterplot-1']",scatterplot-70,8.783080000000012
71,5,smallMultiples,2,2,scatterplot-1;,"['scatterplot-75', 'scatterplot-58', 'scatterplot-87', 'scatterplot-38', 'scatterplot-94', 'scatterplot-95', 'scatterplot-12', 'scatterplot-70', 'scatterplot-1']",scatterplot-70,33.7184
71,5,smallMultiples,2,3,scatterplot-70;,"['scatterplot-75', 'scatterplot-58', 'scatterplot-87', 'scatterplot-38', 'scatterplot-94', 'scatterplot-95', 'scatterplot-12', 'scatterplot-70', 'scatterplot-1']",scatterplot-70,0
72,2,overlays,0,1,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
72,2,overlays,0,10,scatterplot-4;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,34.084599999999995
72,2,overlays,0,11,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
72,2,overlays,0,2,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
72,2,overlays,0,3,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
72,2,overlays,0,4,scatterplot-6;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,31.1276
72,2,overlays,0,5,scatterplot-9;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,4.205770000000001
72,2,overlays,0,6,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,2.102710000000002
72,2,overlays,0,7,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
72,2,overlays,0,8,scatterplot-7;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.502839999999992
72,2,overlays,0,9,scatterplot-6;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,31.1276
72,2,overlays,1,1,scatterplot-95;,"['scatterplot-69', 'scatterplot-79', 'scatterplot-95', 'scatterplot-87', 'scatterplot-90', 'scatterplot-16', 'scatterplot-25', 'scatterplot-39', 'scatterplot-88']",scatterplot-16,10.115949999999998
72,2,overlays,1,2,scatterplot-25;,"['scatterplot-69', 'scatterplot-79', 'scatterplot-95', 'scatterplot-87', 'scatterplot-90', 'scatterplot-16', 'scatterplot-25', 'scatterplot-39', 'scatterplot-88']",scatterplot-16,18.368149999999986
72,2,overlays,1,3,scatterplot-87;,"['scatterplot-69', 'scatterplot-79', 'scatterplot-95', 'scatterplot-87', 'scatterplot-90', 'scatterplot-16', 'scatterplot-25', 'scatterplot-39', 'scatterplot-88']",scatterplot-16,11.926839999999999
72,2,overlays,1,4,scatterplot-69;,"['scatterplot-69', 'scatterplot-79', 'scatterplot-95', 'scatterplot-87', 'scatterplot-90', 'scatterplot-16', 'scatterplot-25', 'scatterplot-39', 'scatterplot-88']",scatterplot-16,12.258409999999998
72,2,overlays,1,5,scatterplot-90;,"['scatterplot-69', 'scatterplot-79', 'scatterplot-95', 'scatterplot-87', 'scatterplot-90', 'scatterplot-16', 'scatterplot-25', 'scatterplot-39', 'scatterplot-88']",scatterplot-16,8.998829999999998
72,2,overlays,1,6,scatterplot-16;,"['scatterplot-69', 'scatterplot-79', 'scatterplot-95', 'scatterplot-87', 'scatterplot-90', 'scatterplot-16', 'scatterplot-25', 'scatterplot-39', 'scatterplot-88']",scatterplot-16,0
72,2,overlays,2,1,scatterplot-69;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,9.549239999999998
72,2,overlays,2,10,scatterplot-1;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,32.34209999999999
72,2,overlays,2,11,scatterplot-61;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,28.00611999999998
72,2,overlays,2,12,scatterplot-99;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,0
72,2,overlays,2,2,scatterplot-1;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,32.34209999999999
72,2,overlays,2,3,scatterplot-68;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,21.851469999999978
72,2,overlays,2,4,scatterplot-95;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,7.406779999999998
72,2,overlays,2,5,scatterplot-95;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,7.406779999999998
72,2,overlays,2,6,scatterplot-69;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,9.549239999999998
72,2,overlays,2,7,scatterplot-60;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,7.45645
72,2,overlays,2,8,scatterplot-40;,"['scatterplot-61', 'scatterplot-1', 'scatterplot-20', 'scatterplot-68', 'scatterplot-95', 'scatterplot-69', 'scatterplot-60', 'scatterplot-40', 'scatterplot-99']",scatterplot-99,17.237599999999986
